State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7603,,2007 DODGE CARAVAN,2007,Trucks and other Rubber Tire Vehicles,1,14,100,63448,2007,N,Dodge Caravan
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7604,,2007 FORD EXPLORER,2007,Trucks and other Rubber Tire Vehicles,4,14,100,93843,2007,N,Ford Explorer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7605,,2008 CHEVY IMPALA,2008,Automobiles,7,8,100,113085,2008,N,Chevy Impala
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7607,,2008 FORD F250,2008,Trucks and other Rubber Tire Vehicles,1,14,100,75961,2008,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7608,,2009 DODGE NITRO,2009,Automobiles,1,8,100,19850,2009,N,Dodge Nitro
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7609,,2010 DODGE AVENGER,2010,Automobiles,9,8,100,142497,2010,N,Dodge Avenger
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7611,,2010 DODGE NITRO,2010,Automobiles,2,8,100,38348,2010,N,Dodge Nitro
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7612,,2010 FORD F250,2010,Trucks and other Rubber Tire Vehicles,3,14,100,140845,2010,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7613,,2011 FORD F250,2011,Trucks and other Rubber Tire Vehicles,1,14,100,26365,2011,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7615,,2012 FORD FOCUS,2012,Automobiles,2,8,100,30174,2012,N,Ford Focus
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7616,,2013 FORD EXPLORER,2013,Trucks and other Rubber Tire Vehicles,2,14,100,52308,2013,N,Ford Explorer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7617,,2014 CHEVY IMPALA,2014,Automobiles,4,8,100,71716,2014,N,Chevy Impala
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7618,,2014 FORD EXPLORER,2014,Trucks and other Rubber Tire Vehicles,10,14,100,154572,2014,N,Ford Explorer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7620,,2015 FORD TRANSIT VAN XL,2015,Trucks and other Rubber Tire Vehicles,1,14,100,16026,2015,N,FORD TRANSIT VAN XL
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7621,,2015 FORD TRANSIT VAN 250,2015,Trucks and other Rubber Tire Vehicles,3,14,100,105174,2015,N,FORD TRANSIT VAN 250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7622,,2016 FORD EXPLORER,2016,Trucks and other Rubber Tire Vehicles,2,14,100,54714,2016,N,Ford EXPLORER
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7623,,2016 FORD F250,2016,Trucks and other Rubber Tire Vehicles,2,14,100,74378,2016,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7624,,2017 FORD F250,2017,Trucks and other Rubber Tire Vehicles,2,14,100,62127,2017,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7625,,2017 FORD FUSION,2017,Automobiles,2,8,100,35826,2017,N,Ford FUSION
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7627,,2017 FORD EXPLORER,2017,Trucks and other Rubber Tire Vehicles,17,8,100,519800,2017,N,Ford Explorer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7628,,2018 FORD F250,2018,Trucks and other Rubber Tire Vehicles,2,14,100,37490,2018,N,Ford F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,7629,,2018 FORD FUSION,2018,Automobiles,5,8,100,88900,2018,N,Ford FUSION
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7631,,2017 ALTOKA UTILITY TRAILER,2017,Trucks and other Rubber Tire Vehicles,4,14,100,30019,2017,N,Alkota Utility Trailer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,,Urban,7632,,2018 COLDWATER TRAILER,2018,Trucks and other Rubber Tire Vehicles,1,14,100,8105,2018,N,Coldwater Utility Trailer
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,21133,,2018 FORD EXPLORER,2018,Trucks and other Rubber Tire Vehicles,1,8,100,32464,2018,N,2018 FORD EXPLORER
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,21134,,2019 CHEVROLET COLORADO,2018,Trucks and other Rubber Tire Vehicles,1,8,100,22796,2018,N,2019 CHEVROLET COLORADO
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,21135,,2019 FORD EXPLORER,2018,Trucks and other Rubber Tire Vehicles,4,8,100,118891,2018,N,2019 FORD EXPLORER
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,21136,,2019 FORD F250,2018,Trucks and other Rubber Tire Vehicles,3,8,100,145489,2018,N,2019 FORD F250
,30075,Delaware Transit Corporation,Full Reporter,,,MB,DR,Urban,21137,,2019 FORD TRANSIT VAN,2018,Trucks and other Rubber Tire Vehicles,2,8,100,51080,2018,N,2019 FORD TRANSIT VAN
,30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,DR,,Urban,843,2016 Dodge Mini Van,Support Vehicles,2016,Trucks and other Rubber Tire Vehicles,1,4,100,40146,2016,N,
,30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,842,2012 FORD ESCAPE,Support Vehicles,2012,Trucks and other Rubber Tire Vehicles,2,4,100,18606,2012,N,
,30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,844,2016 Jeep SUV ,Support Vehicles,2016,Trucks and other Rubber Tire Vehicles,2,4,100,19968,2016,N,
,30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,845,2009 FORD ESCAPE,Support Vehicles,2009,Trucks and other Rubber Tire Vehicles,2,4,100,18085,2009,N,
,30076,Williamsburg Area Transit Authority,Full Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,DR,Urban,21327,2019 Ford Explorers,Support Vehicles,2019,Trucks and other Rubber Tire Vehicles,2,4,100,28861,2019,N,
,30077,Borough of Pottstown,Full Reporter,3R04,Pennsylvania Department of Transportation,MB,,Urban,12717,,Svc Vehicle,2010,Automobiles,1,8,100,28278,2010,N,
,30077,Borough of Pottstown,Full Reporter,3R04,Pennsylvania Department of Transportation,MB,,Urban,12718,,Managers Vehicle,2008,Automobiles,1,8,100,22798,2008,N,
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,6983,702,FRED Pool Vehicles,2009,Automobiles,1,10,100,27600,2009,N,"09/28/2018 odometer =51,970
06/03/2019 odometer = 60,960"
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,6984,705 706,FRED Pool Vehicle,2010,Automobiles,2,10,100,28434,2010,N,"705 6/30/2019 odometer = 77,530
706                                       = 72,738"
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,6985,707,FRED Pool Vehicle,2017,Automobiles,1,10,100,19625,2017,N,"6/30/2019 odometer = 37,042"
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,6986,708,FRED Pool Vehicle,2017,Automobiles,1,10,100,38780,2018,N,"2017 Dodge Grand Caravan
6/30/2019 odometer = 3,965"
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,6987,701,FRED Service Vehicle,2008,Trucks and other Rubber Tire Vehicles,1,14,100,25600,2008,N,
,30079,City of Fredericksburg,Reduced Reporter,3R06,Virginia Department of Rail and Public Transportation,MB,,Urban,21117,700,Service Vehicle,2019,Trucks and other Rubber Tire Vehicles,1,14,100,39731,2018,N,2019 F250 Crew Cab
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9600,1HTSCACN1SH617007,SU-5,1995,Trucks and other Rubber Tire Vehicles,1,14,100,49500,2011,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9602,3B7KF26Z81M548089,T-4,2001,Trucks and other Rubber Tire Vehicles,1,14,100,22210,2001,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,MB,Urban,9616,2G1WB58K579403844,SC-2,2007,Automobiles,1,8,100,14776,2007,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9634,1GCEC14X19Z230794,ST-2,2009,Trucks and other Rubber Tire Vehicles,1,14,100,23000,2009,N,LRV Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9635,4GTM7F1BX9F700052,SU-1,2009,Trucks and other Rubber Tire Vehicles,1,14,100,168200,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9655,1GCSKPE31AZ232893,ST-3,2010,Trucks and other Rubber Tire Vehicles,1,14,100,23201.02,2010,N,LR Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9656,1GCSKPE34AZ229776,ST-4,2010,Trucks and other Rubber Tire Vehicles,1,14,100,23201.02,2010,N,LR Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9657,1GCSKPE36AZ229827,ST-5,2010,Trucks and other Rubber Tire Vehicles,1,14,100,23201.02,2010,N,LR Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9658,1GCSKPE31AZ232392,ST-6,2010,Trucks and other Rubber Tire Vehicles,1,14,100,23201.02,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9659,1GCSKPE33AZ231387,ST-7,2010,Trucks and other Rubber Tire Vehicles,1,14,100,23201.02,2010,N,LR Inventory
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9660,1FDSE3FL7ADA97314,ST-14,2010,Trucks and other Rubber Tire Vehicles,1,14,100,31997,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9661,1FDSE3FL4ADA97318,ST-15,2010,Trucks and other Rubber Tire Vehicles,1,14,100,31997,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9662,1GB6G3BG7A1164654,ST-16,2010,Trucks and other Rubber Tire Vehicles,1,14,100,39700,2010,N,Mangrove
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9669, 1FTRF3B68BEA47680,ST-9,2011,Trucks and other Rubber Tire Vehicles,1,14,100,23310.4,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9670, 1FTRF3B6XBEA47681,ST-10,2011,Trucks and other Rubber Tire Vehicles,1,14,100,49976.7,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9671,1FTRF3B61BEA47682,ST-11,2011,Trucks and other Rubber Tire Vehicles,1,14,100,29196.7,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9672,3GCPKPEA7BG262728,ST-19,2011,Trucks and other Rubber Tire Vehicles,1,14,100,25291.58,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9673,1HTMKAZR8BH331483,SU-2,2011,Trucks and other Rubber Tire Vehicles,1,14,100,219062,2010,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9674,1HTMMAAN6BH326933,SU-3,2011,Trucks and other Rubber Tire Vehicles,1,14,100,197225,2018,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9675,1HTWCAAR0BJ327258,SU-4,2011,Trucks and other Rubber Tire Vehicles,1,14,100,248424,2011,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9680,1FT8W3A6XCEB68578,ST-20,2012,Trucks and other Rubber Tire Vehicles,1,14,100,23566.98,2012,N,LRV Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,,Urban,9681,3GCPKPEAXCG292565,ST-21,2012,Trucks and other Rubber Tire Vehicles,1,14,100,25606.07,2012,N,LR Systems Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,LR,MB,Urban,9695,2C3CDXAG4EH122079,PC-3,2014,Automobiles,1,8,100,26585,2014,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9603,3B7KF26Z61M548088,T-5,2001,Trucks and other Rubber Tire Vehicles,1,14,100,22210,2001,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9604,3B7KF26Z41M548090,T-6,2001,Trucks and other Rubber Tire Vehicles,1,14,100,22210,2001,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9605,1GDHC24UX3E302367,ST-17,2003,Trucks and other Rubber Tire Vehicles,1,14,100,20020,2004,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9606,1FBSS31L66HA07871,V-50,2006,Automobiles,1,8,100,21310,2005,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9607,1FBSS31L46HA07853,V-51,2006,Automobiles,1,8,100,21310,2005,N,Advertising
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9608,1FBSS31L06HA07848,V-60,2006,Automobiles,1,8,100,21310,2005,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9609,1FBSS31L66HA07854,V-67,2006,Automobiles,1,8,100,21310,2005,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9610,1FBSS31L56HA07859,V-71,2006,Automobiles,1,8,100,21310,2005,N, Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9611,1FBSS31L56HA07876,V-72,2006,Automobiles,1,8,100,21310,2005,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9612,1FBSS31L96HA07864,V-77,2006,Automobiles,1,8,100,21310,2005,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9613,1FBSS31L96HA07850,V-85,2006,Automobiles,1,8,100,21310,2005,N,Advertising
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9614,1FBSS31L46HA07867,V-88,2006,Automobiles,1,8,100,21310,2005,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9617,2G1WB58K379402384,SC-1,2007,Automobiles,1,8,100,14776,2007,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9618,1GTHC24UX7E179020,ST-1,2007,Trucks and other Rubber Tire Vehicles,1,14,100,17159.2,2007,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9619,2G1WB58KX81317798,SC-3,2008,Automobiles,1,8,100,15895.53,2008,N,Executive - Planning
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9621,1GNDV23W68D206353,V-89,2008,Automobiles,1,8,100,17116,2008,N,Technology
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9622,1GNDV23W48D206559,V-90,2008,Automobiles,1,8,100,17116,2008,N,Technology
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9623,1GNDV23W18D206759,V-91,2008,Automobiles,1,8,100,17116,2008,N,Advertising
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9624,1GNDV23W88D206516,V-92,2008,Automobiles,1,8,100,17116,2008,N,Human Res. - Career Ops.
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9625,1GNDV23WX8D207165,V-93,2008,Automobiles,1,8,100,17116,2008,N,Human Res. - Risk
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9626,1GNDV23W58D206876,V-95,2008,Automobiles,1,8,100,17116,2008,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9627,1GNDV23W98D207612,V-96,2008,Automobiles,1,8,100,17116,2008,N,Marketing
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9628,1GNDV23W28D206656,V-97,2008,Automobiles,1,8,100,17116,2008,N,Advertising
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9629,1GNDV23W38D206357,V-99,2008,Automobiles,1,8,100,17116,2008,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9630,1FMCU59H18KA25489,SV-1,2008,Automobiles,1,8,100,27075,2007,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9631,1FMEU73E88UA17039,SV-3,2008,Automobiles,1,8,100,20433,2007,N,Executive - CEO
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9632,1FMEU73E68UA17038,SV-4,2008,Automobiles,1,8,100,20433,2007,N,Executive - COO
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9636,1GJGG25K491110968,V-101,2009,Automobiles,1,8,100,23587,2008,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9637,1GJGG25K391112078,V-102,2009,Automobiles,1,8,100,23587,2008,N,Technology
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9638,1GJGG25K691110941,V-103,2009,Automobiles,1,8,100,23587,2008,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9639,1GJGG25K391111058,V-104,2009,Automobiles,1,8,100,23587,2008,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9640,1GJGG25K291110905,V-105,2009,Automobiles,1,8,100,23587,2008,N,Customer Service
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9641,1GJGG25K191112144,V-106,2009,Automobiles,1,8,100,23587,2008,N,Planning
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9642,1GJGG25K391111951,V-107,2009,Automobiles,1,8,100,23587,2008,N,Planning
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9643,1GJGG25K291118020,V-108,2009,Automobiles,1,8,100,23587,2008,N,Customer Service
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9644,1GJGG25K491118021,V-109,2009,Automobiles,1,8,100,23587,2008,N,Non-Rev Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9645,1GJGG25K691118022,V-110,2009,Automobiles,1,8,100,23587,2008,N,Advertising
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9646,1GJGG25K891118023,V-111,2009,Automobiles,1,8,100,23587,2008,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9647,1GJGG25KX91118024,V-112,2009,Automobiles,1,8,100,23587,2008,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9648,1GJGG25K691118764,V-113,2009,Automobiles,1,8,100,23587,2008,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9649,1GJGG25K491118763,V-114,2009,Automobiles,1,8,100,23587,2008,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9650,1GJGG25K891118765,V-115,2009,Automobiles,1,8,100,23587,2008,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9651,1GJGG25K391118768,V-116,2009,Automobiles,1,8,100,23587,2008,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9652,1FMCU59339KB19315,SV-5,2009,Automobiles,1,8,100,31525,2009,N,Executive - Business Dev.
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9653,1GNFK03069R198857,SV-6,2009,Automobiles,1,8,100,29307,2009,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9654,1GNDT33S792118109,SV-7,2009,Automobiles,1,8,100,32000,2009,N,Executive - Transit Ops.
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9663,1FMCU9C71AKC89857,SV-8,2010,Automobiles,1,8,100,17683.1,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9664,1FMCU9C7XAKC89856,SV-9,2010,Automobiles,1,8,100,17683.1,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9665,1FMCU9C78AKC89855,SV-10,2010,Automobiles,1,8,100,17683.1,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9666,1FMCU9C76AKC89854,SV-11,2010,Automobiles,1,8,100,17683.1,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9667,1FMCU9C74AKC89853,SV-12,2010,Automobiles,1,8,100,17683.1,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9668,1FMCU9C72AKC96879,SV-13,2010,Automobiles,1,8,100,17450,2010,N,Bus Dispatch
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9676,1GCSGAF49B1182153,SV-15,2011,Automobiles,1,8,100,22816.12,2011,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9677, 1FTRF3B61BEA47679,ST-8,2011,Trucks and other Rubber Tire Vehicles,1,14,100,23196.7,2010,N,Bus Inventory
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9678,1FDUF4GY2BEA63556,ST-12,2011,Trucks and other Rubber Tire Vehicles,1,14,100,79477.49,2010,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9679,1GCNKPE02BF160320,ST-18,2011,Trucks and other Rubber Tire Vehicles,1,14,100,19578.19,2010,N,Bus Inventory
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9682,2C3CDXAT4CH207014,PC-1,2012,Automobiles,1,8,100,28292.88,2012,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9683,1FBSS3BLOCDA59112,V-118,2012,Automobiles,1,8,100,27097.82,2012,N,Transit Bus Bridge & VIP
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9684,1FBSS3BL2CDA59113,V-119,2012,Automobiles,1,8,100,27097.82,2012,N,Transit Bus Bridge & VIP
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9685,1FBSS3BL8CDA59116,V-122,2012,Automobiles,1,8,100,27097.82,2012,N,Transit Bus Bridge & VIP
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9686,1GCSGAF40C1144912,C69,2012,Automobiles,1,8,100,22158,2012,N,Fare Box Repair
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9687,1GCZGUCG9C1198286,C71,2012,Automobiles,1,8,100,34454.5,2012,N,Revenue Collection
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9688,1GCZGUCG0C1199701,C72,2012,Automobiles,1,8,100,34454.5,2012,N,Revenue Collection
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9689,1GNSK2E0XCR320702,SV16,2012,Automobiles,1,8,100,30725,2012,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9690,1FD8W3A61CEC13287,ST-22,2012,Trucks and other Rubber Tire Vehicles,1,14,100,23096.48,2012,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9691,1FD8W3A63CEC13288,ST-23,2012,Trucks and other Rubber Tire Vehicles,1,14,100,23096.48,2012,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9692,2C4RDGBG8DR787208,V-124,2013,Automobiles,1,8,100,36598,2013,N,Transit Bus Bridge
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9693,5TFNX4CN7DX023191,ST-24,2013,Trucks and other Rubber Tire Vehicles,1,14,100,18990,2013,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,"DR, FB, LR, VP",Urban,9696,1FDUF5GT0FEB12348,T40,2015,Trucks and other Rubber Tire Vehicles,1,14,100,42986,2014,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,LR,Urban,9697,2C3CDXAG5GH123129,PC-4,2016,Automobiles,1,8,100,23123,2016,N,Safety & Security
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,MB,,Urban,9698,1FD8W3GTXGEB43159,ST-25,2016,Trucks and other Rubber Tire Vehicles,1,14,100,36548,2016,N,Bus Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,VP,"DR, FB, LR, MB",Urban,9615,1FBSS31L26HA07852,V-69,2006,Automobiles,1,8,100,21310,2005,N,Facilities Maintenance
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,VP,,Urban,9633,1GNDV23WX8D206730,V-94,2008,Automobiles,1,8,100,17116,2008,N,Traffix
,30083,Transportation District Commission of Hampton Roads,Full Reporter,,,VP,,Urban,9694,2C4RDGBG6DR787210,V-125,2013,Automobiles,1,8,100,36598,2013,N,Traffix
