UACE CD,UZA,UZA Name,UZA Population,Total Vehicle Revenue Miles,Total Vehicle Revenue Hours,Total Passenger Miles Traveled,Total Unlinked Passenger Trips,Total Operating Expenses,Fixed Guideway Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Fixed Guideway Directional Route Miles >= 7 Years,Fixed Guideway Vehicle Revenue Miles >= 7 Years,High Intensity Bus Directional Route Miles >= 7 Years,High Intensity Bus Vehicle Revenue Miles >= 7 Years
,140,"Reading, PA",266254,2283609,185319,8158718,1923497,16727205,0,0,0,0,2283609,8158718,16727205,0,0,0,0
,141,"Fort Collins, CO",264465,2288219,152080,6728369,1531835,16526546,9.8,225841,1414911,2815049,2062378,5313458,13711497,9.8,225841,0,0
,142,"Montgomery, AL",263907,1500048,94722,1472489,339118,8003293,0,0,0,0,1500048,1472489,8003293,0,0,0,0
,143,"Lakeland, FL",262596,997840,68340,1801134,299044,9172917,0,0,0,0,997840,1801134,9172917,0,0,0,0
,144,"Savannah, GA",260677,3004075,199668,5294070,1775688,24168207,1.4,12475,140587,817344,2991600,5153483,23350863,1.4,12475,0,0
,145,"Lincoln, NE",258719,2335847,159714,6121072,1777983,12761338,0,0,0,0,2335847,6121072,12761338,0,0,0,0
,146,"Santa Clarita, CA",258653,2869039,154657,13832144,1611450,30039746,23.6,257691,3756733,7601608,2611348,10075411,22438138,23.6,257691,50.8,67750
,147,"Columbus, GA-AL",253602,1297454,96474,0,630732,4842435,0,0,0,0,1297454,0,4842435,0,0,0,0
,148,"Lafayette, LA",252720,1083881,74283,5714137,784054,5499128,0,0,0,0,1083881,5714137,5499128,0,0,0,0
,149,"Anchorage, AK",251243,4117246,259355,16819282,2304935,37702752,36.5,44783,1234982,1546165,4072463,15584300,36156587,36.5,44783,0,0
,150,"Atlantic City, NJ",248402,8899842,571950,54107575,7146795,115839675,39.4,610795,5725539,12273819,8289047,48382036,103565856,39.4,610795,0,0
,151,"Eugene, OR",247421,4835192,307574,16571690,4277836,48450294,28,695726,4834019,13344470,4139466,11737671,35105824,19,470179,0,0
,152,"Barnstable Town, MA",246695,5385588,380954,59696763,4768417,139363208,92.6,510127,47749866,108048465,4875461,11946897,31314743,77.1,489297,0,0
,153,"Tallahassee, FL",240223,2637780,211444,3947809,1195278,18999635,0,0,0,0,2637780,3947809,18999635,0,0,0,0
,154,"Conroe-The Woodlands, TX",239938,603935,42196,5341916,279130,7581802,0,0,0,0,603935,5341916,7581802,0,0,0,0
,155,"Lubbock, TX",237356,2134729,147487,2866917,1038287,11492762,0,0,0,0,2134729,2866917,11492762,0,0,0,0
,156,"Salem, OR",236632,3057337,229380,6558090,1815319,37109702,0,0,0,0,3057337,6558090,37109702,0,0,0,0
,157,"Laredo, TX",235730,1834178,160884,3564287,1038990,15855615,0,0,0,0,1834178,3564287,15855615,0,0,0,0
,158,"York, PA",232045,2434837,153313,3916053,826894,13415482,0,0,0,0,2434837,3916053,13415482,0,0,0,0
,159,"Evansville, IN-KY",229351,1432822,115784,2822260,784094,9472523,0,0,0,0,1432822,2822260,9472523,0,0,0,0
,160,"Nashua, NH-MA",226400,602299,41651,1054064,233767,3649819,0,0,0,0,602299,1054064,3649819,0,0,0,0
,161,"Wilmington, NC",219957,1255987,84148,1728353,565064,8325519,0,0,0,0,1255987,1728353,8325519,0,0,0,0
,162,"Visalia, CA",219454,3749662,187932,17545933,1096209,17896717,0,0,0,0,3749662,17545933,17896717,0,0,0,0
,163,"Killeen, TX",217630,479906,32085,803067,143777,3589456,0,0,0,0,479906,803067,3589456,0,0,0,0
,164,"Brownsville, TX",217585,796357,64641,2834192,622780,6493444,0,0,0,0,796357,2834192,6493444,0,0,0,0
,165,"Appleton, WI",216154,1809901,101385,3433289,658366,7590446,0,0,0,0,1809901,3433289,7590446,0,0,0,0
,166,"Myrtle Beach-Socastee, SC-NC",215304,924567,45277,0,326492,4207810,0,0,0,0,924567,0,4207810,0,0,0,0
,167,"Concord, NC",214881,1368782,85202,0,430733,6782205,0,0,0,0,1368782,0,6782205,0,0,0,0
,168,"Thousand Oaks, CA",214811,784160,46613,205297,121634,9939222,17.8,69061,205297,3255305,715099,0,6683917,17.8,69061,0,0
,169,"Aberdeen-Bel Air South-Bel Air North, MD",213751,706205,40928,0,110698,4755268,0,0,0,0,706205,0,4755268,0,0,0,0
,170,"Hickory, NC",212195,769569,46634,1051152,130191,4461868,0,0,0,0,769569,1051152,4461868,0,0,0,0
,171,"Kennewick-Pasco, WA",210975,6259162,332914,12943485,1797039,36685191,0,0,0,0,6259162,12943485,36685191,0,0,0,0
,172,"Roanoke, VA",210111,1839520,114957,4942195,827408,8554720,0,0,0,0,1839520,4942195,8554720,0,0,0,0
,173,"Kalamazoo, MI",209703,1877615,147924,7381873,1448010,16128296,0,0,0,0,1877615,7381873,16128296,0,0,0,0
,174,"Norwich-New London, CT-RI",209190,1139950,75493,3914364,676012,7359620,0,0,0,0,1139950,3914364,7359620,0,0,0,0
,175,"Gulfport, MS",208948,1369337,85579,4094838,507279,7127406,0,0,0,0,1369337,4094838,7127406,0,0,0,0
,176,"Green Bay, WI",206520,1023359,67395,1748817,530025,6650454,0,0,0,0,1023359,1748817,6650454,0,0,0,0
,177,"Portland, ME",203914,3374179,206425,13369231,2013966,34662864,174.7,1196409,7479010,17640945,2177770,5890221,17021919,174.7,1196409,0,0
,178,"Huntington, WV-KY-OH",202637,1527190,99665,3664118,699141,7648306,0,0,0,0,1527190,3664118,7648306,0,0,0,0
,179,"Winter Haven, FL",201289,989584,64513,1554043,263532,8161050,0,0,0,0,989584,1554043,8161050,0,0,0,0
,180,"Bremerton, WA",198979,3283982,192023,9239279,1402264,46896414,8.5,119865,2636574,6764591,3164117,6602705,40131823,5.7,113886,0,0
,181,"Avondale-Goodyear, AZ",197041,2006740,90845,7830370,455724,7173843,0,0,0,0,2006740,7830370,7173843,0,0,17,23210
,182,"Amarillo, TX",196651,740779,53193,0,216450,4930918,0,0,0,0,740779,0,4930918,0,0,0,0
,183,"Erie, PA",196611,1812540,127237,3137895,816421,17182704,0,0,0,0,1812540,3137895,17182704,0,0,0,0
,184,"Santa Barbara, CA",195861,3585106,237673,19908009,2968425,28938819,0,0,0,0,3585106,19908009,28938819,0,0,0,0
,185,"Waterbury, CT",194535,5322058,254839,58578460,3864958,109103760,51,3865019,54881447,90445261,1457039,3697013,18658499,22.2,3865019,0,0
,186,"Fort Walton Beach-Navarre-Wright, FL",191917,680684,46496,591815,77592,2910183,0,0,0,0,680684,591815,2910183,0,0,0,0
,187,"Gainesville, FL",187781,3758464,296546,10151159,2888570,24045690,0,0,0,0,3758464,10151159,24045690,0,0,0,0
,188,"Salinas, CA",184809,2886967,130224,24517823,942390,8851773,0,0,0,0,2886967,24517823,8851773,0,0,0,0
,189,"Hagerstown, MD-WV-PA",182696,1064969,64765,0,385708,4921766,0,0,0,0,1064969,0,4921766,0,0,0,0
,190,"Deltona, FL",182169,1331321,82385,2884856,569800,6633898,0,0,0,0,1331321,2884856,6633898,0,0,0,0
,191,"Lorain-Elyria, OH",180956,350585,26939,0,40362,1959563,0,0,0,0,350585,0,1959563,0,0,0,0
,192,"Spartanburg, SC",180786,977147,52916,739107,345824,3940177,0,0,0,0,977147,739107,3940177,0,0,0,0
,193,"Cedar Rapids, IA",177844,1331295,90191,2779141,608713,10416003,0,0,0,0,1331295,2779141,10416003,0,0,0,0
,194,"Fargo, ND-MN",176676,1980098,165720,5035646,1222738,15733903,0,0,0,0,1980098,5035646,15733903,0,0,0,0
,195,"Olympia-Lacey, WA",176617,3909585,277885,12947654,2491485,45210462,0,0,0,0,3909585,12947654,45210462,0,0,0,0
,196,"Waco, TX",172378,1255932,76565,2027333,551249,6370577,0,0,0,0,1255932,2027333,6370577,0,0,0,0
,197,"College Station-Bryan, TX",171345,867029,44125,1089294,144589,3206741,0,0,0,0,867029,1089294,3206741,0,0,0,0
,198,"McKinney, TX",170030,224889,6837,1120075,33064,525180,0,0,0,0,224889,1120075,525180,0,0,0,0
,199,"North Port-Port Charlotte, FL",169541,714486,46764,1344841,205675,4496619,0,0,0,0,714486,1344841,4496619,0,0,0,0
,200,"Gastonia, NC-SC",169495,586556,43604,0,177236,3391985,0,0,0,0,586556,0,3391985,0,0,0,0
,201,"Danbury, CT-NY",168136,5054072,208558,57358610,2762851,97989235,51,3865019,54881447,90445261,1189053,2477163,7543974,34.4,3865019,0,0
,202,"High Point, NC",166485,732845,42675,1097163,691479,5611351,0,0,0,0,732845,1097163,5611351,0,0,0,0
,203,"Vallejo, CA",165074,1253343,72994,3319091,425967,13087788,0,0,0,0,1253343,3319091,13087788,0,0,0,0
,204,"Santa Cruz, CA",163703,1734233,123798,4444301,667174,32530527,0,0,0,0,1734233,4444301,32530527,0,0,0,0
,205,"Hemet, CA",163379,820382,53082,2220904,250224,6910182,0,0,0,0,820382,2220904,6910182,0,0,0,0
,206,"Springfield, IL",161316,2048224,147715,3915438,1037151,17012290,0,0,0,0,2048224,3915438,17012290,0,0,0,0
,207,"Muskegon, MI",161280,779592,60218,0,256435,6698476,0,0,0,0,779592,0,6698476,0,0,0,0
,208,"Clarksville, TN-KY",158655,1512453,93156,0,465786,6859754,0,0,0,0,1512453,0,6859754,0,0,0,0
,209,"Manchester, NH",158377,628599,56753,0,235237,5752356,0,0,0,0,628599,0,5752356,0,0,0,0
,210,"Binghamton, NY-PA",158084,1379484,111534,3467043,973241,10359827,0,0,0,0,1379484,3467043,10359827,0,0,0,0
,211,"Ocala, FL",156909,575417,41551,0,223799,3004732,0,0,0,0,575417,0,3004732,0,0,0,0
,212,"Sioux Falls, SD",156777,977479,94454,2006157,465100,9695496,0,0,0,0,977479,2006157,9695496,0,0,0,0
,213,"Medford, OR",154081,1366909,101099,3391976,606077,15349873,0,0,0,0,1366909,3391976,15349873,0,0,0,0
,214,"Charleston, WV",153199,2231611,129758,4881656,983973,15809488,0,0,0,0,2231611,4881656,15809488,0,0,0,0
,215,"Port Arthur, TX",153150,362696,23658,0,81018,2409974,0,0,0,0,362696,0,2409974,0,0,0,0
,216,"Nampa, ID",151499,843251,51542,1701136,332754,6680018,0,0,0,0,843251,1701136,6680018,0,0,0,0
,217,"Topeka, KS",150003,1033607,65476,3258825,803441,7818160,0,0,0,0,1033607,3258825,7818160,0,0,0,0
,218,"Ponce, PR",149539,301056,32942,639020,278022,2179184,0,0,0,0,301056,639020,2179184,0,0,0,0
,219,"New Bedford, MA",149443,1122667,82098,2968575,888498,10831027,0,0,0,0,1122667,2968575,10831027,0,0,0,0
,220,"Sebastian-Vero Beach South-Florida Ridge, FL",149422,981736,60701,4952464,1045507,3917355,0,0,0,0,981736,4952464,3917355,0,0,0,0
,221,"Spring Hill, FL",148220,553928,27023,313446,94476,1911858,0,0,0,0,553928,313446,1911858,0,0,0,0
,222,"Beaumont, TX",147922,831005,59679,1200588,318733,5593253,0,0,0,0,831005,1200588,5593253,0,0,0,0
,223,"Lafayette, IN",147725,1842580,145734,6646086,2479786,12852802,0,0,0,0,1842580,6646086,12852802,0,0,0,0
,224,"Champaign, IL",145361,3124096,288907,6476183,3483530,36898415,0,0,0,0,3124096,6476183,36898415,0,0,0,0
,225,"Marysville, WA",145140,848494,57196,2796737,445645,10069438,0,0,0,0,848494,2796737,10069438,0,0,0,0
,226,"Houma, LA",144875,211193,11028,0,48883,1316181,0,0,0,0,211193,0,1316181,0,0,0,0
,227,"Elkhart, IN-MI",143592,868119,51834,2085363,360315,3348054,0,0,0,0,868119,2085363,3348054,0,0,0,0
,228,"Lake Charles, LA",143440,166341,15750,0,80844,3214813,0,0,0,0,166341,0,3214813,0,0,0,0
,229,"Panama City, FL",143280,787260,55426,2424484,366956,4453682,0,0,0,0,787260,2424484,4453682,0,0,0,0
,230,"Frederick, MD",141576,759464,59231,1797403,334370,5576220,0,0,0,0,759464,1797403,5576220,0,0,0,0
,231,"Fredericksburg, VA",141238,630640,37643,375071,135603,3460142,0,0,0,0,630640,375071,3460142,0,0,0,0
,232,"Arecibo, PR",139171,437233,34074,1039292,231938,845873,0,0,0,0,437233,1039292,845873,0,0,0,0
,233,"Tuscaloosa, AL",139114,379026,26476,0,179135,2860518,0,0,0,0,379026,0,2860518,0,0,0,0
,234,"Macon, GA",137570,1142369,89029,0,360563,6878214,0,0,0,0,1142369,0,6878214,0,0,0,0
,235,"Merced, CA",136969,1668301,96952,6391449,390768,9908817,0,0,0,0,1668301,6391449,9908817,0,0,0,0
,236,"Pueblo, CO",136550,839533,62007,1838381,480946,6022722,0,0,0,0,839533,1838381,6022722,0,0,0,0
,237,"Harlingen, TX",135663,459875,21423,619995,69249,1680724,0,0,0,0,459875,619995,1680724,0,0,0,0
,238,"Yuma, AZ-CA",135267,1593546,56984,11745160,415403,3490150,0,0,0,0,1593546,11745160,3490150,0,0,0,0
,239,"Racine, WI",133700,1044013,83939,1724486,490217,7982887,0,0,0,0,1044013,1724486,7982887,0,0,0,0
,240,"Fairfield, CA",133683,791766,50270,2316270,268987,8280618,0,0,0,0,791766,2316270,8280618,0,0,0,0
,241,"Murfreesboro, TN",133228,324111,26263,103371,129677,2418145,0,0,0,0,324111,103371,2418145,0,0,0,0
,243,"Bloomington-Normal, IL",132600,1469672,124572,3937991,1550398,12779812,0,0,0,0,1469672,3937991,12779812,0,0,0,0
,244,"Leesburg-Eustis-Tavares, FL",131337,684352,43842,1136821,150789,3784588,0,0,0,0,684352,1136821,3784588,0,0,0,0
,245,"Gainesville, GA",130846,256860,19533,0,43474,1188906,0,0,0,0,256860,0,1188906,0,0,0,0
,246,"Santa Maria, CA",130447,644387,38160,946923,237954,4675056,0,0,0,0,644387,946923,4675056,0,0,0,0
,247,"Tyler, TX",130247,525547,35745,0,126237,2881690,0,0,0,0,525547,0,2881690,0,0,0,0
,248,"Yakima, WA",129534,1035767,85144,2445208,517150,8960695,0,0,0,0,1035767,2445208,8960695,0,0,0,0
,249,"Athens-Clarke County, GA",128754,1423457,129414,3515079,1516976,12234141,0,0,0,0,1423457,3515079,12234141,0,0,0,0
,250,"Las Cruces, NM",128600,1544128,71005,3018221,366193,5787916,0,0,0,0,1544128,3018221,5787916,0,0,0,0
,251,"Grand Junction, CO",128124,935923,62074,0,402300,4122295,0,0,0,0,935923,0,4122295,0,0,0,0
,252,"Odessa, TX",126405,476106,29317,0,91992,3114414,0,0,0,0,476106,0,3114414,0,0,0,0
,253,"Saginaw, MI",126265,928046,47820,2100405,209170,6781781,0,0,0,0,928046,2100405,6781781,0,0,0,0
,254,"Simi Valley, CA",125206,480529,32606,0,142012,6725876,0,0,0,0,480529,0,6725876,0,0,0,0
,255,"Columbia, MO",124748,477221,37166,1506456,534898,5359250,0,0,0,0,477221,1506456,5359250,0,0,0,0
,256,"Kenosha, WI-IL",124064,1048538,74997,3713878,1126959,7323749,1.7,16047,32795,335030,1032491,3681083,6988719,1.7,16047,0,0
,257,"Fort Smith, AR-OK",122947,436523,29699,0,187673,2391811,0,0,0,0,436523,0,2391811,0,0,0,0
,258,"Mauldin-Simpsonville, SC",120577,297421,18266,384291,68629,1350790,0,0,0,0,297421,384291,1350790,0,0,0,0
,259,"Johnson City, TN",120415,875228,58580,274117,304386,4187298,0,0,0,0,875228,274117,4187298,0,0,0,0
,260,"Duluth, MN-WI",120378,2132291,169886,7007966,1484409,18875715,0,0,0,0,2132291,7007966,18875715,0,0,0,0
,261,"Burlington, NC",119911,893173,52157,1231270,131696,4178243,0,0,0,0,893173,1231270,4178243,0,0,0,0
,262,"South Lyon-Howell, MI",119509,684375,29140,180075,73363,4271569,0,0,0,0,684375,180075,4271569,0,0,0,0
,263,"San Germán-Cabo Rojo-Sabana Grande, PR",118199,236132,14848,379741,90866,145784,0,0,0,0,236132,379741,145784,0,0,0,0
,264,"Greeley, CO",117825,757340,54813,191520,421621,5835961,0,0,0,0,757340,191520,5835961,0,0,0,0
,265,"Midland, TX",117807,476104,29316,0,91992,3114411,0,0,0,0,476104,0,3114411,0,0,0,0
,266,"Greenville, NC",117798,496084,30727,0,195233,2948808,0,0,0,0,496084,0,2948808,0,0,0,0
,267,"Redding, CA",117731,709796,42859,1448041,269909,5323881,0,0,0,0,709796,1448041,5323881,0,0,0,0
,268,"Utica, NY",117328,752319,68544,1629453,530963,11361488,0,0,0,0,752319,1629453,11361488,0,0,0,0
,269,"Leominster-Fitchburg, MA",116960,2748728,138760,3173853,481965,15338592,0,0,0,0,2748728,3173853,15338592,0,0,0,0
,270,"Yuba City, CA",116719,892746,62297,1703980,338683,6800537,0,0,0,0,892746,1703980,6800537,0,0,0,0
,271,"Lynchburg, VA",116636,1070838,75244,2102026,468071,6948406,0,0,0,0,1070838,2102026,6948406,0,0,0,0
,272,"Monroe, LA",116533,422138,27655,0,419555,5770882,0,0,0,0,422138,0,5770882,0,0,0,0
,273,"Billings, MT",114773,725659,50052,1283154,307793,5700261,0,0,0,0,725659,1283154,5700261,0,0,0,0
,274,"Boulder, CO",114591,2628375,202657,13329301,3050916,31893960,0,0,0,0,2628375,13329301,31893960,0,0,0,0
,275,"Bellingham, WA",114473,2732706,200389,6526767,1864402,34736835,0,0,0,0,2732706,6526767,34736835,0,0,0,0
,276,"Seaside-Monterey, CA",114237,1302474,85745,2812931,434905,12549861,0,0,0,0,1302474,2812931,12549861,0,0,0,0
,277,"Kailua (Honolulu County)-Kaneohe, HI",113682,750531,52830,3371185,690742,7698532,0,0,0,0,750531,3371185,7698532,0,0,0,0
,278,"Waterloo, IA",113418,822805,46823,0,190144,6228086,0,0,0,0,822805,0,6228086,0,0,0,0
,279,"Lady Lake-The Villages, FL",112991,72408,4694,112277,14479,393676,0,0,0,0,72408,112277,393676,0,0,0,0
,280,"Dover, DE",110769,2022470,123676,4225166,660781,18569674,0,0,0,0,2022470,4225166,18569674,0,0,0,0
,281,"St. Cloud, MN",110621,1610858,116849,2751752,786809,13647725,0,0,0,0,1610858,2751752,13647725,0,0,0,0
,282,"Abilene, TX",110421,708362,55302,0,255922,4567168,0,0,0,0,708362,0,4567168,0,0,0,0
,283,"Waldorf, MD",109919,1164840,65260,2330731,323271,5134712,0,0,0,0,1164840,2330731,5134712,0,0,0,0
,284,"Mayagüez, PR",109572,809689,77058,1549381,491659,2921187,0,0,0,0,809689,1549381,2921187,0,0,0,0
,285,"Burlington, VT",108740,1618409,117378,4253621,1252984,12849009,0,0,0,0,1618409,4253621,12849009,0,0,0,0
,286,"Bloomington, IN",108657,995356,91521,2888424,1331394,7489702,0,0,0,0,995356,2888424,7489702,0,0,0,0
,287,"Pottstown, PA",107682,291787,21956,247416,134113,2284849,0,0,0,0,291787,247416,2284849,0,0,0,0
,288,"Rochester, MN",107677,1597756,108841,2858935,767140,9625699,0,0,0,0,1597756,2858935,9625699,0,0,0,0
,289,"El Centro-Calexico, CA",107672,1289655,53322,9502549,449355,4812892,0,0,0,0,1289655,9502549,4812892,0,0,0,0
,290,"Iowa City, IA",106621,2322211,178723,3817207,2178175,14868602,0,0,0,0,2322211,3817207,14868602,0,0,0,0
,291,"Kingsport, TN-VA",106571,562243,35126,233558,103161,2157969,0,0,0,0,562243,233558,2157969,0,0,0,0
,292,"Sioux City, IA-NE-SD",106494,747445,52531,2547743,542852,5293469,0,0,0,0,747445,2547743,5293469,0,0,0,0
,293,"Texas City, TX",106383,785432,37154,0,115917,3556855,0,0,0,0,785432,0,3556855,0,0,0,0
,294,"Jacksonville, NC",105419,697863,40774,0,227141,2747565,0,0,0,0,697863,0,2747565,0,0,0,0
,295,"Rock Hill, SC",104996,296265,24356,0,167260,1559207,0,0,0,0,296265,0,1559207,0,0,0,0
,296,"Norman, OK",103898,471987,45871,0,206002,4556629,0,0,0,0,471987,0,4556629,0,0,0,0
,297,"Eau Claire, WI",102852,1071272,80695,1362331,508629,5602217,0,0,0,0,1071272,1362331,5602217,0,0,0,0
,298,"La Crosse, WI-MN",100868,1355582,93976,1631613,567153,6613068,0,0,0,0,1355582,1631613,6613068,0,0,0,0
,299,"Holland, MI",99941,514840,41240,523152,129898,4648263,0,0,0,0,514840,523152,4648263,0,0,0,0
,300,"Turlock, CA",99904,414248,35258,591684,148542,4238661,0,0,0,0,414248,591684,4238661,0,0,0,0
,301,"Wichita Falls, TX",99437,540299,36518,0,234858,3461962,0,0,0,0,540299,0,3461962,0,0,0,0
,302,"Longview, TX",98884,369575,24563,0,123376,1818881,0,0,0,0,369575,0,1818881,0,0,0,0
,303,"Gilroy-Morgan Hill, CA",98413,152726,11840,395466,75627,2934213,0,0,0,0,152726,395466,2934213,0,0,0,0
,304,"Coeur d'Alene, ID",98378,276152,18605,0,129300,1249014,0,0,0,0,276152,0,1249014,0,0,0,0
,305,"St. George, UT",98370,455405,32652,0,304754,2044391,0,0,0,0,455405,0,2044391,0,0,0,0
,306,"Chico, CA",98176,969941,73383,1564488,333976,8135198,0,0,0,0,969941,1564488,8135198,0,0,0,0
,307,"Salisbury, MD-DE",98081,1259000,52170,4425022,123592,4827650,0,0,0,0,1259000,4425022,4827650,0,0,0,0
,308,"Middletown, OH",97503,212931,15102,0,111712,1067665,0,0,0,0,212931,0,1067665,0,0,0,0
,309,"Albany, GA",95779,664786,38410,2302948,431260,4664223,0,0,0,0,664786,2302948,4664223,0,0,0,0
,310,"Vineland, NJ",95259,402838,31839,1231,64711,2897651,0,0,0,0,402838,1231,2897651,0,0,0,0
,311,"Logan, UT",94983,1088751,68135,2197349,675130,6865198,0,0,0,0,1088751,2197349,6865198,0,0,0,0
,312,"Lawton, OK",94457,469279,31649,0,180035,2301256,0,0,0,0,469279,0,2301256,0,0,0,0
,313,"Decatur, IL",93863,1029030,73419,2370612,813559,7301277,0,0,0,0,1029030,2370612,7301277,0,0,0,0
,314,"Vacaville, CA",93141,323887,22501,167381,108133,2537663,0,0,0,0,323887,167381,2537663,0,0,0,0
,315,"San Angelo, TX",92984,659287,38332,1785995,180569,3351919,0,0,0,0,659287,1785995,3351919,0,0,0,0
,316,"Terre Haute, IN",92742,417150,35843,171954,129031,2931585,0,0,0,0,417150,171954,2931585,0,0,0,0
,317,"Charlottesville, VA",92359,926510,88791,354160,526659,11536948,0,0,0,0,926510,354160,11536948,0,0,0,0
,318,"Slidell, LA",91151,124242,14344,0,17778,1096953,0,0,0,0,124242,0,1096953,0,0,0,0
,319,"Yauco, PR",90899,125412,13398,220553,62780,396112,0,0,0,0,125412,220553,396112,0,0,0,0
,320,"Longmont, CO",90897,743277,59348,2324468,552981,6110535,0,0,0,0,743277,2324468,6110535,0,0,0,0
,322,"Muncie, IN",90580,888578,62308,2749797,747389,6905057,0,0,0,0,888578,2749797,6905057,0,0,0,0
,323,"Temple, TX",90390,230685,20287,447589,83150,2156541,0,0,0,0,230685,447589,2156541,0,0,0,0
,324,"Jackson, MI",90057,519853,36795,896888,287031,4003616,0,0,0,0,519853,896888,4003616,0,0,0,0
,325,"Florence, SC",89557,321713,18487,0,94224,1715152,0,0,0,0,321713,0,1715152,0,0,0,0
,326,"Santa Fe, NM",89284,874873,80899,818896,308942,11744880,0,0,0,0,874873,818896,11744880,0,0,0,0
,327,"Mandeville-Covington, LA",88925,74524,8604,0,10663,657985,0,0,0,0,74524,0,657985,0,0,0,0
,328,"Blacksburg, VA",88542,1752089,158580,2603960,1120391,12642108,0,0,0,0,1752089,2603960,12642108,0,0,0,0
,329,"Portsmouth, NH-ME",88200,479869,27329,814709,151886,3124048,0,0,0,0,479869,814709,3124048,0,0,0,0
,330,"Anderson, IN",88133,412652,31480,0,136818,2729396,0,0,0,0,412652,0,2729396,0,0,0,0
,331,"Dover-Rochester, NH-ME",88087,581219,32241,1101349,173236,3456643,0,0,0,0,581219,1101349,3456643,0,0,0,0
,332,"Lawrence, KS",88053,1500019,129965,2230600,897061,11072170,0,0,0,0,1500019,2230600,11072170,0,0,0,0
,333,"Hanford, CA",87941,2240200,80672,15938723,651969,5958517,0,0,0,0,2240200,15938723,5958517,0,0,0,0
,334,"Tracy, CA",87569,1938178,66989,6902901,218037,5517078,0,0,0,0,1938178,6902901,5517078,0,0,0,0
,335,"State College, PA",87454,1641166,120445,4592995,747997,14746997,0,0,0,0,1641166,4592995,14746997,0,0,0,0
,336,"Port Huron, MI",87106,1331227,99546,2824471,548869,9062086,0,0,0,0,1331227,2824471,9062086,0,0,0,0
,337,"Springfield, OH",85256,245563,18846,0,112319,2026183,0,0,0,0,245563,0,2026183,0,0,0,0
,339,"Fajardo, PR",85225,1425153,93826,6786533,528809,2119401,0,0,0,0,1425153,6786533,2119401,0,0,0,0
,342,"Napa, CA",83913,1002521,67210,2650527,262451,7601817,0,0,0,0,1002521,2650527,7601817,0,0,0,0
,343,"Alton, IL-MO",83890,426632,25525,812703,124286,3081291,0,0,0,0,426632,812703,3081291,0,0,0,0
,344,"Bend, OR",83794,459843,34953,710893,211963,3611009,0,0,0,0,459843,710893,3611009,0,0,0,0
,345,"Manteca, CA",83578,750309,30067,2223221,80201,2925218,0,0,0,0,750309,2223221,2925218,0,0,0,0
,346,"Alexandria, LA",82804,373707,34895,0,325969,2833794,0,0,0,0,373707,0,2833794,0,0,0,0
,347,"Joplin, MO",82775,263138,18341,0,75446,1197459,0,0,0,0,263138,0,1197459,0,0,0,0
,348,"Missoula, MT",82157,879412,66832,2275584,833275,7807151,0,0,0,0,879412,2275584,7807151,0,0,0,0
,349,"Bismarck, ND",81955,744047,50657,0,142947,3810929,0,0,0,0,744047,0,3810929,0,0,0,0
,350,"Kankakee, IL",81926,995412,65044,4026777,503999,6248498,0,0,0,0,995412,4026777,6248498,0,0,0,0
,351,"Livermore, CA",81624,171457,13618,239511,55558,1922988,0,0,0,0,171457,239511,1922988,0,0,0,0
,352,"Rapid City, SD",81251,459187,34954,0,203433,2396862,0,0,0,0,459187,0,2396862,0,0,0,0
,353,"Wheeling, WV-OH",81249,769441,56467,948353,268855,4567093,0,0,0,0,769441,948353,4567093,0,0,0,0
,354,"St. Joseph, MO-KS",81176,801801,64798,0,246391,5841716,0,0,0,0,801801,0,5841716,0,0,0,0
,355,"Homosassa Springs-Beverly Hills-Citrus Springs, FL",80962,234557,13246,124202,19141,1024313,0,0,0,0,234557,124202,1024313,0,0,0,0
,356,"Juana Díaz, PR",80928,43052,4634,102234,43068,46065,0,0,0,0,43052,102234,46065,0,0,0,0
,357,"Hattiesburg, MS",80358,318376,22137,0,53953,1858468,0,0,0,0,318376,0,1858468,0,0,0,0
,358,"Guayama, PR",80155,27529,2345,155999,28092,40658,0,0,0,0,27529,155999,40658,0,0,0,0
,359,"Altoona, PA",79930,555881,47431,1574609,320151,5535922,0,0,0,0,555881,1574609,5535922,0,0,0,0
,360,"Anniston-Oxford, AL",79796,285101,23149,0,87962,840234,0,0,0,0,285101,0,840234,0,0,0,0
,361,"Lafayette-Louisville-Erie, CO",79407,190229,14604,472279,110621,1512076,0,0,0,0,190229,472279,1512076,0,0,0,0
,362,"Madera, CA",78413,256014,19593,143310,63395,2406801,0,0,0,0,256014,143310,2406801,0,0,0,0
,363,"Battle Creek, MI",78393,594255,44195,139049,257704,4806701,0,0,0,0,594255,139049,4806701,0,0,0,0
,364,"Bowling Green, KY",78306,215963,17812,0,55508,1464296,0,0,0,0,215963,0,1464296,0,0,0,0
,365,"Texarkana-Texarkana, TX-AR",78162,360150,25562,0,159952,2012559,0,0,0,0,360150,0,2012559,0,0,0,0
,366,"Lebanon, PA",77086,632814,38775,1045826,204851,4404965,0,0,0,0,632814,1045826,4404965,0,0,0,0
,368,"Florence, AL",77074,199071,12577,306514,30225,747403,0,0,0,0,199071,306514,747403,0,0,0,0
