State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic,data_year
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Typical Weekday,4:10:00,20:31:00,,,,12,2801,2504,297,2525,87,76,11,,,,,,,,,329,,,8240,252,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,6:30:00,8:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Weekday - Midday,8:30:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,15:00:00,18:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Annual Total,,,4,12,,,62132,56078,6054,,4445,4083,362,,,,,,,,,6333,6333,,64491,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Typical Saturday,8:30:00,16:15:00,,,,2,101,87,14,,7,6,1,,,,,,,,,9,,,105,51,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:25:00,19:30:00,,,,3,223,202,21,,16,15,1,,,,,,,,,23,,,231,256,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Annual Total,,,15,27,,,569640,541311,28329,542380,42698,41060,1638,,,,,,,,,218615,,,625891,,,,,,,90.4,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Typical Saturday,9:00:00,16:54:00,,,,9,879,826,53,833,64,61,3,,,,,,,,,282,,,816,54,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:31:00,19:54:00,,,,14,2064,1963,101,1966,155,149,6,,,,,,,,,804,,,2276,253,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:30:00,8:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Weekday - Midday,8:45:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90092,"City of Fairfield, California",Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,8,16,,,129110,117559,11551,,7426,6718,708,2,,,,,,,,15314,15314,,97419,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,9:00:00,20:00:00,,,,4,166,148,18,,11,9,2,,,,,,,,,20,,,116,51,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00:00,20:00:00,,,,8,471,429,42,,27,24,3,,,,,,,,,55,,,357,256,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,13,21,,,697229,672997,24232,676085,43971,41069,2902,2,,,,,,,,289313,,,1534799,,,,,,,137.2,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,8:35:00,19:35:00,,,,10,1437,1374,63,1375,103,98,5,,,,,,,,,555,,,2744,52,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:35:00,19:35:00,,,,13,2432,2361,71,2362,151,143,8,,,,,,,,,1025,,,5492,256,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90093,Redding Area Bus Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,19:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Annual Total,,,298,298,,,4950736,4950736,0,,104645,104645,0,,,,,,,,,365827,,,20694646,,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00:00,19:00:00,,,,92,8381,8381,0,,176,176,0,,,,,,,,,551,,,34302,52,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00:00,19:00:00,,,,82,8651,8651,0,,173,173,0,,,,,,,,,520,,,34835,52,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00:00,19:00:00,,,,196,15575,15575,0,,331,331,0,,,,,,,,,1188,,,65515,261,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90094,Metropolitan Transportation Commission,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Annual Total,,,389,395,,,10606611,10606611,0,,224967,224967,0,,,,,,,,,861877,,,47500396,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Typical Weekday,5:30:00,17:00:00,,,,389,42090,42090,0,,893,893,0,,,,,,,,,3420,,,188494,252,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90095,San Diego Association of Governments,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90119,City of Laguna Beach,Reduced Reporter,,Urban,MB,PT,Annual Total,,,18,,,,,8091,,,,1093,,,,,,,,,,12921,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Annual Total,,,25,30,,,1099141,716169,382972,720280,40654,24700,15954,,,,,,,,,76982,,,4352540,,,,,,,98.8,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Typical Weekday,3:00:00,20:00:00,,,,25,4293,2798,1495,2814,158,97,61,,,,,,,,,301,,,17002,256,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - AM Peak,5:00:00,6:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,CB,PT,Average Weekday - PM Peak,16:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,18,29,,,571056,319405,251651,,53230,26864,26366,0,0,,,,,,,42899,5147,,380046,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:00:00,19:10:00,,,,15,1280,678,602,,138,65,73,,,,,,,,,104,,,797,51,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,7:30:00,19:00:00,,,,14,803,418,385,,85,36,49,,,,,,,,,60,,,504,52,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:35:00,20:10:00,,,,18,1813,1028,785,,163,85,78,,,,,,,,,135,,,1223,256,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,47,55,,,2277329,1968466,308863,1980920,143591,133889,9702,0,0,,,,,,,837299,,,4526748,,,,,,,484.9,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,6:30:00,20:00:00,,,,30,4862,4186,676,4212,300,279,21,,,,,,,,,1773,,,9982,51,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,7:00:00,19:00:00,,,,28,4463,3854,609,3878,273,254,19,,,,,,,,,1313,,,7573,52,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:55:00,20:30:00,,,,47,7021,6073,948,6111,446,416,30,,,,,,,,,2651,,,14156,256,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90121,Antelope Valley Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:30:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Annual Total,,,14,21,,,652626,600642,51984,606648,41418,38886,2532,,,,,,,,,186361,,,182639,,,,,,,67,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:52:00,19:07:00,,,,14,2789,2566,223,2592,177,166,11,,,,,,,,,796,,,780,234,,,23,COVID,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,7:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90131,City of Scottsdale ,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Annual Total,,,96,134,,,5775711,5599760,175951,5603414,196301,180880,15421,,,1062059,1029122,32937,36023,33133,2890,1263084,,,28143254,,,,,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Typical Saturday,7:17:00,1:46:00,,,6,36,8022,7813,209,7839,291,268,23,,,1490,1449,41,54,50,4,2052,,,48793,56,0,,0,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Typical Sunday,8:20:00,23:42:00,,,6,36,6922,6777,145,6804,247,231,16,,,1289,1261,28,46,43,3,1901,,,45446,57,0,,0,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Typical Weekday,4:28:00,1:44:00,,,16,96,19362,18893,469,18950,657,606,51,,,3551,3465,86,120,110,10,3961,,,86888,252,0,,0,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Weekday - AM Peak,4:28:00,9:00:00,,,16,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Weekday - Midday,9:00:00,15:00:00,,,16,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Weekday - Other,,,,,11,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90134,Peninsula Corridor Joint Powers Board,Full Reporter,,Urban,CR,PT,Average Weekday - PM Peak,15:00:00,19:00:00,,,16,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,65,139,,,2974153,2525021,449132,,162747,139664,23083,,,,,,,,,205258,202630,,2876054,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,4:00:00,13:00:00,,,,35,4694,3889,805,,282,237,45,,,,,,,,,314,,,4429,52,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,4:00:00,13:00:00,,,,25,3033,2483,550,,172,143,29,,,,,,,,,191,,,3088,52,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:00:00,13:00:00,,,,65,9856,8406,1450,,533,459,74,,,,,,,,,686,,,9522,261,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Annual Total,,,131,131,,,,1063946,,,,28634,,,,,,,,,,69568,67471,,1252518,365,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,322,327,,,14793574,12337840,2455734,12300708,1101706,1008201,93505,,,,,,,,,5537099,,,24418607,,,,,,,1748,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,4:30:00,3:02:00,,,,153,29395,25905,3490,25831,2278,2133,145,,,,,,,,,12262,,,49783,52,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,4:31:00,0:00:00,,,,112,21752,19044,2708,19053,1653,1538,115,,,,,,,,,8612,,,33415,58,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,3:35:00,3:00:00,,,,284,47075,38784,8291,38649,3491,3170,321,,,,,,,,,17255,,,78337,255,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Annual Total,,,173,213,,,3749687,3749687,0,,75241,75241,0,,,,,,,,,434966,,,20105116,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00:00,19:00:00,,,,55,5614,5614,0,,108,108,0,,,,,,,,,490,,,28695,52,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00:00,19:00:00,,,,52,5426,5426,0,,104,104,0,,,,,,,,,453,,,27908,52,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00:00,19:00:00,,,,161,12167,12167,0,,246,246,0,,,,,,,,,1479,,,65754,261,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90136,Regional Public Transportation Authority,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Annual Total,,,5,8,,,91734,76719,15015,,8811,6570,2241,,,,,,,,,14932,4148,0,76153,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:30:00,17:00:00,,,,5,365,306,59,,35,26,9,,,,,,,,,60,,,303,251,0,,0,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90140,City of Peoria ,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Annual Total,,,21,49,,,612027,597058,14969,600550,56348,54540,1808,0,0,,,,,,,350421,,,757260,,,,,,,82.7,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:30:00,19:00:00,,,,7,631,610,21,611,55,53,2,,,,,,,,,595,,,1687,66,0,,0,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Typical Sunday,8:30:00,19:00:00,,,,7,633,612,21,613,55,53,2,,,,,,,,,462,,,1328,52,0,,0,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:30:00,23:00:00,,,,21,2221,2169,52,2183,206,200,6,,,,,,,,,1186,,,2521,242,0,,0,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00:00,11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Weekday - Midday,11:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90142,"University of California, Davis",Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:00:00,18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,7,18,,,162569,150703,11866,,13336,12747,589,0,0,,,,,,,14960,14960,0,71134,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:23:00,23:10:00,,,,3,333,306,27,,28,27,1,,,,,,,,,32,,,123,57,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,5:23:00,23:10:00,,,,2,133,119,14,,13,12,1,,,,,,,,,10,,,46,58,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:16:00,23:09:00,,,,5,541,498,43,,45,43,2,,,,,,,,,52,,,254,250,0,,0,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90144,Livermore / Amador Valley Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
