UACE CD,UZA,UZA Name,UZA Population,Total Vehicle Revenue Miles,Total Vehicle Revenue Hours,Total Passenger Miles Traveled,Total Unlinked Passenger Trips,Total Operating Expenses,Fixed Guideway Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Fixed Guideway Directional Route Miles >= 7 Years,Fixed Guideway Vehicle Revenue Miles >= 7 Years,High Intensity Bus Directional Route Miles >= 7 Years,High Intensity Bus Vehicle Revenue Miles >= 7 Years
,140,"Reading, PA",266254,2441186,195874,11046426,2534629,16161220,0,0,0,0,2441186,11046426,16161220,0,0,0,0
,141,"Fort Collins, CO",264465,2234179,151562,7619768,1859135,16569833,9.8,268926,1718766,3077459,1965253,5901002,13492374,9.8,268926,0,0
,142,"Montgomery, AL",263907,1539888,99238,2200369,489166,7231202,0,0,0,0,1539888,2200369,7231202,0,0,0,0
,143,"Lakeland, FL",262596,1016017,69664,2564973,431771,9397225,0,0,0,0,1016017,2564973,9397225,0,0,0,0
,144,"Savannah, GA",260677,3147433,221914,9053971,2961707,24408381,1.4,12595,215558,860566,3134838,8838413,23547815,1.4,12595,0,0
,145,"Lincoln, NE",258719,2101486,149820,5927491,1955516,14249062,0,0,0,0,2101486,5927491,14249062,0,0,0,0
,146,"Santa Clarita, CA",258653,3799518,212754,28817164,2506949,33170531,23.6,360806,11615885,7458759,3438712,17201279,25711772,23.6,360806,50.8,75478
,147,"Columbus, GA-AL",253602,1433562,121475,0,979565,4727107,0,0,0,0,1433562,0,4727107,0,0,0,0
,148,"Lafayette, LA",252720,1039391,79937,7864569,927797,5341728,0,0,0,0,1039391,7864569,5341728,0,0,0,0
,149,"Anchorage, AK",251243,3684594,230662,14273328,1954287,34333542,36.5,22499,203508,1453409,3662095,14069820,32880133,36.5,22499,0,0
,150,"Atlantic City, NJ",248402,8958773,606045,97010860,11816676,112133654,32.4,522940,14059671,10434944,8435833,82951189,101698710,32.4,522940,0,0
,151,"Eugene, OR",247421,6864993,430637,32689361,8507595,53849091,28,661020,8633724,10719680,6203973,24055637,43129411,19,434993,0,0
,152,"Barnstable Town, MA",246695,6391150,436635,62437552,4572102,140270087,98.8,476718,47375977,109151105,5914432,15061575,31118982,0,0,0,0
,153,"Tallahassee, FL",240223,2913690,221665,6863697,2115195,16757757,0,0,0,0,2913690,6863697,16757757,0,0,0,0
,154,"Conroe-The Woodlands, TX",239938,695595,40952,6254419,271033,6816398,0,0,0,0,695595,6254419,6816398,0,0,0,0
,155,"Lubbock, TX",237356,2007544,152024,5424186,2223402,11789754,0,0,0,0,2007544,5424186,11789754,0,0,0,0
,156,"Salem, OR",236632,3358055,238201,11805847,2822746,35073462,0,0,0,0,3358055,11805847,35073462,0,0,0,0
,157,"Laredo, TX",235730,1970805,173322,5535856,1617906,16047278,0,0,0,0,1970805,5535856,16047278,0,0,0,0
,158,"York, PA",232045,2918653,177014,7478954,1286778,14559126,0,0,0,0,2918653,7478954,14559126,0,0,0,0
,159,"Evansville, IN-KY",229351,1300250,113516,2889025,842778,9192389,0,0,0,0,1300250,2889025,9192389,0,0,0,0
,160,"Nashua, NH-MA",226400,568866,40972,1532435,344614,3425261,0,0,0,0,568866,1532435,3425261,0,0,0,0
,161,"Wilmington, NC",219957,1457592,96328,3449189,1166285,8290658,0,0,0,0,1457592,3449189,8290658,0,0,0,0
,162,"Visalia, CA",219454,4612893,237131,31227953,1911672,17653351,0,0,0,0,4612893,31227953,17653351,0,0,0,0
,163,"Killeen, TX",217630,538559,34982,1031462,172044,3340274,0,0,0,0,538559,1031462,3340274,0,0,0,0
,164,"Brownsville, TX",217585,808192,67321,4555194,1002291,6452127,0,0,0,0,808192,4555194,6452127,0,0,0,0
,165,"Appleton, WI",216154,1644122,94990,3343225,640194,7079652,0,0,0,0,1644122,3343225,7079652,0,0,0,0
,166,"Myrtle Beach-Socastee, SC-NC",215304,736073,37536,0,250430,4305067,0,0,0,0,736073,0,4305067,0,0,0,0
,167,"Concord, NC",214881,1393650,86671,0,535453,6253398,0,0,0,0,1393650,0,6253398,0,0,0,0
,168,"Thousand Oaks, CA",214811,977379,56604,1181381,287184,10122890,17.8,79651,1181381,3194131,897728,0,6928759,17.8,79651,0,0
,169,"Aberdeen-Bel Air South-Bel Air North, MD",213751,831890,49097,0,285545,4834709,0,0,0,0,831890,0,4834709,0,0,0,0
,170,"Hickory, NC",212195,832013,49692,1271222,165651,3767741,0,0,0,0,832013,1271222,3767741,0,0,0,0
,171,"Kennewick-Pasco, WA",210975,5459172,299185,13881954,1613413,39804015,0,0,0,0,5459172,13881954,39804015,0,0,0,0
,172,"Roanoke, VA",210111,1888654,116659,7438846,1265191,8235704,0,0,0,0,1888654,7438846,8235704,0,0,0,0
,173,"Kalamazoo, MI",209703,2269752,171817,9397162,1955726,16414631,0,0,0,0,2269752,9397162,16414631,0,0,0,0
,174,"Norwich-New London, CT-RI",209190,1089059,72006,5065337,867006,6762685,0,0,0,0,1089059,5065337,6762685,0,0,0,0
,175,"Gulfport, MS",208948,1242593,75885,4489693,543436,6241692,0,0,0,0,1242593,4489693,6241692,0,0,0,0
,176,"Green Bay, WI",206520,876394,66384,1793783,542963,6510211,0,0,0,0,876394,1793783,6510211,0,0,0,0
,177,"Portland, ME",203914,3256485,198604,28542225,2270261,34511694,205.6,1308642,22914310,17936388,1947843,5627915,16575306,205.6,1308642,0,0
,178,"Huntington, WV-KY-OH",202637,1582662,103713,4877390,962503,9073297,0,0,0,0,1582662,4877390,9073297,0,0,0,0
,179,"Winter Haven, FL",201289,840408,56270,1997047,342139,7239665,0,0,0,0,840408,1997047,7239665,0,0,0,0
,180,"Bremerton, WA",198979,3225248,193469,9620330,1741630,45169480,5.7,89269,1691762,4705521,3135979,7928568,40463959,5.7,89269,0,0
,181,"Avondale-Goodyear, AZ",197041,2066111,101598,9970907,828860,7264367,0,0,0,0,2066111,9970907,7264367,0,0,17,22138
,182,"Amarillo, TX",196651,788365,58365,0,230622,4894535,0,0,0,0,788365,0,4894535,0,0,0,0
,183,"Erie, PA",196611,2605970,189366,7220717,2014968,20333346,0,0,0,0,2605970,7220717,20333346,0,0,0,0
,184,"Santa Barbara, CA",195861,3333498,243307,21104945,5294965,30761962,0,0,0,0,3333498,21104945,30761962,0,0,0,0
,185,"Waterbury, CT",194535,5078044,261114,52780124,4046444,104094410,51,3466391,47789004,85578098,1611653,4991120,18516312,22.2,3466391,0,0
,186,"Fort Walton Beach-Navarre-Wright, FL",191917,764804,51159,708506,88945,2907672,0,0,0,0,764804,708506,2907672,0,0,0,0
,187,"Gainesville, FL",187781,3714722,296638,15649923,5495466,26281850,0,0,0,0,3714722,15649923,26281850,0,0,0,0
,188,"Salinas, CA",184809,2864812,151736,20930562,1453772,16704898,0,0,0,0,2864812,20930562,16704898,0,0,0,0
,189,"Hagerstown, MD-WV-PA",182696,1023440,63961,0,553359,4694955,0,0,0,0,1023440,0,4694955,0,0,0,0
,190,"Deltona, FL",182169,1359814,88754,3424961,710672,6850236,0,0,0,0,1359814,3424961,6850236,0,0,0,0
,191,"Lorain-Elyria, OH",180956,316434,24683,0,40968,1877066,0,0,0,0,316434,0,1877066,0,0,0,0
,192,"Spartanburg, SC",180786,1037514,55359,827099,391520,4214741,0,0,0,0,1037514,827099,4214741,0,0,0,0
,193,"Cedar Rapids, IA",177844,1218780,82284,4819224,1068871,9461841,0,0,0,0,1218780,4819224,9461841,0,0,0,0
,194,"Fargo, ND-MN",176676,1359659,114293,3778968,911800,9663983,0,0,0,0,1359659,3778968,9663983,0,0,0,0
,195,"Olympia-Lacey, WA",176617,3262477,222342,12569113,2123337,41534528,0,0,0,0,3262477,12569113,41534528,0,0,0,0
,196,"Waco, TX",172378,1286416,80981,2987064,834927,7027130,0,0,0,0,1286416,2987064,7027130,0,0,0,0
,197,"College Station-Bryan, TX",171345,823082,42751,1019680,130267,4195558,0,0,0,0,823082,1019680,4195558,0,0,0,0
,198,"McKinney, TX",170030,255797,8316,1368504,40850,395888,0,0,0,0,255797,1368504,395888,0,0,0,0
,199,"North Port-Port Charlotte, FL",169541,867062,57844,1804503,288731,5449584,0,0,0,0,867062,1804503,5449584,0,0,0,0
,200,"Gastonia, NC-SC",169495,624252,44893,0,193491,3829675,0,0,0,0,624252,0,3829675,0,0,0,0
,201,"Danbury, CT-NY",168136,4694361,193978,51208467,2593689,92445625,51,3466391,47789004,85578098,1227970,3419463,6867527,34.4,3466391,0,0
,202,"High Point, NC",166485,1050078,54831,2628628,909830,5590192,0,0,0,0,1050078,2628628,5590192,0,0,0,0
,203,"Vallejo, CA",165074,1556056,108503,9682346,1125442,13967126,0,0,0,0,1556056,9682346,13967126,0,0,0,0
,204,"Santa Cruz, CA",163703,2140138,155838,16329559,2598164,35032030,0,0,0,0,2140138,16329559,35032030,0,0,0,0
,205,"Hemet, CA",163379,1193536,77850,4771940,558853,7517075,0,0,0,0,1193536,4771940,7517075,0,0,0,0
,206,"Springfield, IL",161316,2069988,144527,5248414,1375505,15098674,0,0,0,0,2069988,5248414,15098674,0,0,0,0
,207,"Muskegon, MI",161280,1040695,74540,0,449360,7331890,0,0,0,0,1040695,0,7331890,0,0,0,0
,208,"Clarksville, TN-KY",158655,1535358,95848,0,623297,6512040,0,0,0,0,1535358,0,6512040,0,0,0,0
,209,"Manchester, NH",158377,506899,42172,0,313113,4549080,0,0,0,0,506899,0,4549080,0,0,0,0
,210,"Binghamton, NY-PA",158084,1338535,110676,3718576,1027442,10124782,0,0,0,0,1338535,3718576,10124782,0,0,0,0
,211,"Ocala, FL",156909,501355,35288,0,272085,2867729,0,0,0,0,501355,0,2867729,0,0,0,0
,212,"Sioux Falls, SD",156777,935068,88638,2099349,503061,8724988,0,0,0,0,935068,2099349,8724988,0,0,0,0
,213,"Medford, OR",154081,1544827,110802,6113487,1086025,14560743,0,0,0,0,1544827,6113487,14560743,0,0,0,0
,214,"Charleston, WV",153199,2313112,140702,7010044,1409917,12554321,0,0,0,0,2313112,7010044,12554321,0,0,0,0
,215,"Port Arthur, TX",153150,341156,22384,0,100113,1791560,0,0,0,0,341156,0,1791560,0,0,0,0
,216,"Nampa, ID",151499,704995,41028,2365389,431713,4771428,0,0,0,0,704995,2365389,4771428,0,0,0,0
,217,"Topeka, KS",150003,1096417,76492,4650995,1135212,8103929,0,0,0,0,1096417,4650995,8103929,0,0,0,0
,218,"Ponce, PR",149539,437707,50559,1011761,687293,2737953,0,0,0,0,437707,1011761,2737953,0,0,0,0
,219,"New Bedford, MA",149443,1032861,77924,3955026,1197694,10411591,0,0,0,0,1032861,3955026,10411591,0,0,0,0
,220,"Sebastian-Vero Beach South-Florida Ridge, FL",149422,1022976,63204,4176877,997759,3745766,0,0,0,0,1022976,4176877,3745766,0,0,0,0
,221,"Spring Hill, FL",148220,550280,27128,382953,115430,1914476,0,0,0,0,550280,382953,1914476,0,0,0,0
,222,"Beaumont, TX",147922,824287,61226,1259861,334950,5333437,0,0,0,0,824287,1259861,5333437,0,0,0,0
,223,"Lafayette, IN",147725,1622778,129111,6160166,2301593,11702129,0,0,0,0,1622778,6160166,11702129,0,0,0,0
,224,"Champaign, IL",145361,3456035,314858,16750591,8960258,35898480,0,0,0,0,3456035,16750591,35898480,0,0,0,0
,225,"Marysville, WA",145140,766104,51972,2928055,475535,11007009,0,0,0,0,766104,2928055,11007009,0,0,0,0
,226,"Houma, LA",144875,254126,12677,0,68007,1821172,0,0,0,0,254126,0,1821172,0,0,0,0
,227,"Elkhart, IN-MI",143592,854232,51542,2233759,416639,3259940,0,0,0,0,854232,2233759,3259940,0,0,0,0
,228,"Lake Charles, LA",143440,170676,14404,0,95627,3360428,0,0,0,0,170676,0,3360428,0,0,0,0
,229,"Panama City, FL",143280,755472,54281,2457073,366191,3885267,0,0,0,0,755472,2457073,3885267,0,0,0,0
,230,"Frederick, MD",141576,809732,60754,2220424,411810,5881527,0,0,0,0,809732,2220424,5881527,0,0,0,0
,231,"Fredericksburg, VA",141238,788227,42237,1323886,228264,3981199,0,0,0,0,788227,1323886,3981199,0,0,0,0
,232,"Arecibo, PR",139171,306167,28581,777073,252974,848791,0,0,0,0,306167,777073,848791,0,0,0,0
,233,"Tuscaloosa, AL",139114,398550,26907,0,215475,2709819,0,0,0,0,398550,0,2709819,0,0,0,0
,234,"Macon, GA",137570,1067230,63487,0,592780,5954145,0,0,0,0,1067230,0,5954145,0,0,0,0
,235,"Merced, CA",136969,2070003,126323,8062888,752388,8825806,0,0,0,0,2070003,8062888,8825806,0,0,0,0
,236,"Pueblo, CO",136550,774709,56199,1965716,504755,5776161,0,0,0,0,774709,1965716,5776161,0,0,0,0
,237,"Harlingen, TX",135663,400454,17479,514150,58228,1245173,0,0,0,0,400454,514150,1245173,0,0,0,0
,238,"Yuma, AZ-CA",135267,888216,34429,5572242,297100,2355987,0,0,0,0,888216,5572242,2355987,0,0,0,0
,239,"Racine, WI",133700,1043249,84791,2257287,659223,8174134,0,0,0,0,1043249,2257287,8174134,0,0,0,0
,240,"Fairfield, CA",133683,794186,49794,2108905,441136,6635660,0,0,0,0,794186,2108905,6635660,0,0,0,0
,241,"Murfreesboro, TN",133228,351579,30606,289168,228560,2394421,0,0,0,0,351579,289168,2394421,0,0,0,0
,243,"Bloomington-Normal, IL",132600,1571252,130211,5412774,2188176,13009405,0,0,0,0,1571252,5412774,13009405,0,0,0,0
,244,"Leesburg-Eustis-Tavares, FL",131337,804432,52291,1625860,217933,3905146,0,0,0,0,804432,1625860,3905146,0,0,0,0
,245,"Gainesville, GA",130846,249288,17342,0,105446,1306776,0,0,0,0,249288,0,1306776,0,0,0,0
,246,"Santa Maria, CA",130447,1702181,87214,10601400,848659,6135829,0,0,0,0,1702181,10601400,6135829,0,0,0,0
,247,"Tyler, TX",130247,521179,36444,0,122134,2484694,0,0,0,0,521179,0,2484694,0,0,0,0
,248,"Yakima, WA",129534,1018447,81068,2919634,587159,7737984,0,0,0,0,1018447,2919634,7737984,0,0,0,0
,249,"Athens-Clarke County, GA",128754,1507299,155269,10316427,5698490,14004683,0,0,0,0,1507299,10316427,14004683,0,0,0,0
,250,"Las Cruces, NM",128600,1636916,83534,3195822,605352,5684637,0,0,0,0,1636916,3195822,5684637,0,0,0,0
,251,"Grand Junction, CO",128124,928826,61653,0,459351,3927607,0,0,0,0,928826,0,3927607,0,0,0,0
,252,"Odessa, TX",126405,462292,30967,0,125363,2834932,0,0,0,0,462292,0,2834932,0,0,0,0
,253,"Saginaw, MI",126265,930803,47572,2640650,309107,6704021,0,0,0,0,930803,2640650,6704021,0,0,0,0
,254,"Simi Valley, CA",125206,508613,38487,0,208403,7248873,0,0,0,0,508613,0,7248873,0,0,0,0
,255,"Columbia, MO",124748,561272,42708,1378380,486420,6164897,0,0,0,0,561272,1378380,6164897,0,0,0,0
,256,"Kenosha, WI-IL",124064,1031851,71538,2720524,806379,7077896,1.7,4511,6344,314736,1027340,2714180,6763160,1.7,4511,0,0
,257,"Fort Smith, AR-OK",122947,412899,29380,0,189622,2115265,0,0,0,0,412899,0,2115265,0,0,0,0
,258,"Mauldin-Simpsonville, SC",120577,262187,16936,553947,96701,1103883,0,0,0,0,262187,553947,1103883,0,0,0,0
,259,"Johnson City, TN",120415,965675,62766,323487,514927,4362008,0,0,0,0,965675,323487,4362008,0,0,0,0
,260,"Duluth, MN-WI",120378,1918292,152877,9393518,1814742,17751838,0,0,0,0,1918292,9393518,17751838,0,0,0,0
,261,"Burlington, NC",119911,1080730,55515,2357906,212705,3028891,0,0,0,0,1080730,2357906,3028891,0,0,0,0
,262,"South Lyon-Howell, MI",119509,579714,26844,249682,57310,2947886,0,0,0,0,579714,249682,2947886,0,0,0,0
,263,"San Germán-Cabo Rojo-Sabana Grande, PR",118199,183986,20489,748794,185244,286840,0,0,0,0,183986,748794,286840,0,0,0,0
,264,"Greeley, CO",117825,577456,45190,0,369725,5250723,0,0,0,0,577456,0,5250723,0,0,0,0
,265,"Midland, TX",117807,543416,32083,0,129145,2834930,0,0,0,0,543416,0,2834930,0,0,0,0
,266,"Greenville, NC",117798,410246,25527,0,362843,3081137,0,0,0,0,410246,0,3081137,0,0,0,0
,267,"Redding, CA",117731,781720,47403,3118204,501547,5277570,0,0,0,0,781720,3118204,5277570,0,0,0,0
,268,"Utica, NY",117328,788245,69624,2619220,847764,9467514,0,0,0,0,788245,2619220,9467514,0,0,0,0
,269,"Leominster-Fitchburg, MA",116960,3378400,168710,4453637,642934,16411130,0,0,0,0,3378400,4453637,16411130,0,0,0,0
,270,"Yuba City, CA",116719,1037780,70357,5637641,698065,7061117,0,0,0,0,1037780,5637641,7061117,0,0,0,0
,271,"Lynchburg, VA",116636,1091380,76733,3167208,705813,6988120,0,0,0,0,1091380,3167208,6988120,0,0,0,0
,272,"Monroe, LA",116533,596552,38443,0,697036,6696445,0,0,0,0,596552,0,6696445,0,0,0,0
,273,"Billings, MT",114773,741412,51659,1710362,408560,5292415,0,0,0,0,741412,1710362,5292415,0,0,0,0
,274,"Boulder, CO",114591,2587924,209120,13461738,3088187,30553385,0,0,0,0,2587924,13461738,30553385,0,0,0,0
,275,"Bellingham, WA",114473,2478926,178050,7232068,2049632,31512651,0,0,0,0,2478926,7232068,31512651,0,0,0,0
,276,"Seaside-Monterey, CA",114237,2449217,153871,11399204,1792659,22982123,0,0,0,0,2449217,11399204,22982123,0,0,0,0
,277,"Kailua (Honolulu County)-Kaneohe, HI",113682,758027,51527,4870159,977110,6664659,0,0,0,0,758027,4870159,6664659,0,0,0,0
,278,"Waterloo, IA",113418,865761,56330,0,363515,8785762,0,0,0,0,865761,0,8785762,0,0,0,0
,279,"Lady Lake-The Villages, FL",112991,78691,5145,153214,20112,376925,0,0,0,0,78691,153214,376925,0,0,0,0
,280,"Dover, DE",110769,2234513,135538,5411138,851261,18921345,0,0,0,0,2234513,5411138,18921345,0,0,0,0
,281,"St. Cloud, MN",110621,1682629,123784,4035560,1081615,14353514,0,0,0,0,1682629,4035560,14353514,0,0,0,0
,282,"Abilene, TX",110421,782283,61734,0,311971,4390142,0,0,0,0,782283,0,4390142,0,0,0,0
,283,"Waldorf, MD",109919,1233777,68784,3543454,505048,5057031,0,0,0,0,1233777,3543454,5057031,0,0,0,0
,284,"Mayagüez, PR",109572,832070,120268,2227656,768308,2914557,0,0,0,0,832070,2227656,2914557,0,0,0,0
,285,"Burlington, VT",108740,1967410,147739,8064084,1908788,13990664,0,0,0,0,1967410,8064084,13990664,0,0,0,0
,286,"Bloomington, IN",108657,926373,86656,2957598,1383895,7355404,0,0,0,0,926373,2957598,7355404,0,0,0,0
,287,"Pottstown, PA",107682,286801,21893,277239,168831,2141371,0,0,0,0,286801,277239,2141371,0,0,0,0
,288,"Rochester, MN",107677,1460476,101344,3320792,894706,9727352,0,0,0,0,1460476,3320792,9727352,0,0,0,0
,289,"El Centro-Calexico, CA",107672,1506008,67023,10992045,756525,5755738,0,0,0,0,1506008,10992045,5755738,0,0,0,0
,290,"Iowa City, IA",106621,1802771,173144,7922268,4367789,13790983,0,0,0,0,1802771,7922268,13790983,0,0,0,0
,291,"Kingsport, TN-VA",106571,614946,37515,272692,123729,2109245,0,0,0,0,614946,272692,2109245,0,0,0,0
,292,"Sioux City, IA-NE-SD",106494,751341,53850,3434496,732509,5300560,0,0,0,0,751341,3434496,5300560,0,0,0,0
,293,"Texas City, TX",106383,768049,38186,0,117185,3080264,0,0,0,0,768049,0,3080264,0,0,0,0
,294,"Jacksonville, NC",105419,728487,45573,0,162346,2221431,0,0,0,0,728487,0,2221431,0,0,0,0
,295,"Rock Hill, SC",104996,316948,22661,0,218119,1314515,0,0,0,0,316948,0,1314515,0,0,0,0
,296,"Norman, OK",103898,478976,40532,0,282923,3600627,0,0,0,0,478976,0,3600627,0,0,0,0
,297,"Eau Claire, WI",102852,1038817,73110,1349662,500554,5566415,0,0,0,0,1038817,1349662,5566415,0,0,0,0
,298,"La Crosse, WI-MN",100868,1232836,90066,1722096,599375,6396883,0,0,0,0,1232836,1722096,6396883,0,0,0,0
,299,"Holland, MI",99941,597365,43756,967522,220445,4680615,0,0,0,0,597365,967522,4680615,0,0,0,0
,300,"Turlock, CA",99904,438380,36769,1051528,252094,3773319,0,0,0,0,438380,1051528,3773319,0,0,0,0
,301,"Wichita Falls, TX",99437,565401,36094,0,315058,3957065,0,0,0,0,565401,0,3957065,0,0,0,0
,302,"Longview, TX",98884,424808,26108,0,163596,1931463,0,0,0,0,424808,0,1931463,0,0,0,0
,303,"Gilroy-Morgan Hill, CA",98413,147727,12599,430213,138664,2663117,0,0,0,0,147727,430213,2663117,0,0,0,0
,304,"Coeur d'Alene, ID",98378,258947,19163,0,139359,1229273,0,0,0,0,258947,0,1229273,0,0,0,0
,305,"St. George, UT",98370,419556,30884,0,368633,1995971,0,0,0,0,419556,0,1995971,0,0,0,0
,306,"Chico, CA",98176,1063636,84115,3580142,744557,8368058,0,0,0,0,1063636,3580142,8368058,0,0,0,0
,307,"Salisbury, MD-DE",98081,1500930,65111,6364642,209247,5420234,0,0,0,0,1500930,6364642,5420234,0,0,0,0
,308,"Middletown, OH",97503,221431,15611,0,120388,1137738,0,0,0,0,221431,0,1137738,0,0,0,0
,309,"Albany, GA",95779,641184,38886,3376969,633643,3978814,0,0,0,0,641184,3376969,3978814,0,0,0,0
,310,"Vineland, NJ",95259,306953,24766,1153,53846,2487636,0,0,0,0,306953,1153,2487636,0,0,0,0
,311,"Logan, UT",94983,1090315,67860,2238007,685753,6128420,0,0,0,0,1090315,2238007,6128420,0,0,0,0
,312,"Lawton, OK",94457,543063,38776,0,253198,2206277,0,0,0,0,543063,0,2206277,0,0,0,0
,313,"Decatur, IL",93863,1043727,76733,2769637,950655,7072484,0,0,0,0,1043727,2769637,7072484,0,0,0,0
,314,"Vacaville, CA",93141,440663,31090,250610,286011,2684928,0,0,0,0,440663,250610,2684928,0,0,0,0
,315,"San Angelo, TX",92984,690624,38782,2160050,221841,1947791,0,0,0,0,690624,2160050,1947791,0,0,0,0
,316,"Terre Haute, IN",92742,416783,34224,221109,144126,2550182,0,0,0,0,416783,221109,2550182,0,0,0,0
,317,"Charlottesville, VA",92359,1444204,144985,1609691,1139926,12315632,0,0,0,0,1444204,1609691,12315632,0,0,0,0
,318,"Slidell, LA",91151,136460,11003,0,17828,1209201,0,0,0,0,136460,0,1209201,0,0,0,0
,319,"Yauco, PR",90899,330681,27264,617265,177916,561440,0,0,0,0,330681,617265,561440,0,0,0,0
,320,"Longmont, CO",90897,766221,61752,2623633,618760,6916283,0,0,0,0,766221,2623633,6916283,0,0,0,0
,322,"Muncie, IN",90580,859895,62984,2975456,810108,7025656,0,0,0,0,859895,2975456,7025656,0,0,0,0
,323,"Temple, TX",90390,267373,21874,536335,91253,2092673,0,0,0,0,267373,536335,2092673,0,0,0,0
,324,"Jackson, MI",90057,478112,35368,1170930,372900,4109728,0,0,0,0,478112,1170930,4109728,0,0,0,0
,325,"Florence, SC",89557,317811,17841,0,142233,1686613,0,0,0,0,317811,0,1686613,0,0,0,0
,326,"Santa Fe, NM",89284,64310,2067,47521,9850,196149,0,0,0,0,64310,47521,196149,0,0,0,0
,327,"Mandeville-Covington, LA",88925,81015,6532,0,10585,465132,0,0,0,0,81015,0,465132,0,0,0,0
,328,"Blacksburg, VA",88542,1703466,152074,8225527,4052984,12399817,0,0,0,0,1703466,8225527,12399817,0,0,0,0
,329,"Portsmouth, NH-ME",88200,386448,24302,804994,362374,3062195,0,0,0,0,386448,804994,3062195,0,0,0,0
,330,"Anderson, IN",88133,412065,31716,0,169080,2563621,0,0,0,0,412065,0,2563621,0,0,0,0
,331,"Dover-Rochester, NH-ME",88087,482183,29797,1364862,293857,3678898,0,0,0,0,482183,1364862,3678898,0,0,0,0
,332,"Lawrence, KS",88053,1412932,129687,2892441,1879788,10630538,0,0,0,0,1412932,2892441,10630538,0,0,0,0
,333,"Hanford, CA",87941,1642369,71124,14398476,794817,5407442,0,0,0,0,1642369,14398476,5407442,0,0,0,0
,334,"Tracy, CA",87569,1650229,74681,8444279,387096,6035336,0,0,0,0,1650229,8444279,6035336,0,0,0,0
,335,"State College, PA",87454,2491212,157394,20716008,5133527,17184583,0,0,0,0,2491212,20716008,17184583,0,0,0,0
,336,"Port Huron, MI",87106,1401732,102507,3983330,759699,9546615,0,0,0,0,1401732,3983330,9546615,0,0,0,0
,337,"Springfield, OH",85256,246313,18777,0,121880,1939353,0,0,0,0,246313,0,1939353,0,0,0,0
,339,"Fajardo, PR",85225,364650,38652,2599542,399128,1559974,0,0,0,0,364650,2599542,1559974,0,0,0,0
,342,"Napa, CA",83913,1436343,88123,5836315,696611,9267417,0,0,0,0,1436343,5836315,9267417,0,0,0,0
,343,"Alton, IL-MO",83890,428939,25747,1435473,218780,2735291,0,0,0,0,428939,1435473,2735291,0,0,0,0
,344,"Bend, OR",83794,508783,39568,1335254,392292,3733738,0,0,0,0,508783,1335254,3733738,0,0,0,0
,345,"Manteca, CA",83578,612272,29578,2446637,125143,2950857,0,0,0,0,612272,2446637,2950857,0,0,0,0
,346,"Alexandria, LA",82804,451912,42133,0,528766,3666812,0,0,0,0,451912,0,3666812,0,0,0,0
,347,"Joplin, MO",82775,254877,21048,0,76574,1161920,0,0,0,0,254877,0,1161920,0,0,0,0
,348,"Missoula, MT",82157,906531,70515,3427014,1432375,7385032,0,0,0,0,906531,3427014,7385032,0,0,0,0
,349,"Bismarck, ND",81955,686157,47115,0,127080,3490860,0,0,0,0,686157,0,3490860,0,0,0,0
,350,"Kankakee, IL",81926,1076074,67461,4723269,592412,6730329,0,0,0,0,1076074,4723269,6730329,0,0,0,0
,351,"Livermore, CA",81624,287791,22396,785662,180390,2330327,0,0,0,0,287791,785662,2330327,0,0,0,0
,352,"Rapid City, SD",81251,397470,38562,0,266755,2172918,0,0,0,0,397470,0,2172918,0,0,0,0
,353,"Wheeling, WV-OH",81249,780510,56421,1108796,314732,4410229,0,0,0,0,780510,1108796,4410229,0,0,0,0
,354,"St. Joseph, MO-KS",81176,767806,64418,0,330664,5024233,0,0,0,0,767806,0,5024233,0,0,0,0
,355,"Homosassa Springs-Beverly Hills-Citrus Springs, FL",80962,230955,13146,129340,26594,931378,0,0,0,0,230955,129340,931378,0,0,0,0
,356,"Juana Díaz, PR",80928,96986,9352,323007,102686,103112,0,0,0,0,96986,323007,103112,0,0,0,0
,357,"Hattiesburg, MS",80358,345870,23564,0,85738,1918372,0,0,0,0,345870,0,1918372,0,0,0,0
,358,"Guayama, PR",80155,143452,13553,672217,164678,231497,0,0,0,0,143452,672217,231497,0,0,0,0
,359,"Altoona, PA",79930,632542,45798,1382745,466503,4867038,0,0,0,0,632542,1382745,4867038,0,0,0,0
,360,"Anniston-Oxford, AL",79796,291274,23716,0,111532,1068495,0,0,0,0,291274,0,1068495,0,0,0,0
,361,"Lafayette-Louisville-Erie, CO",79407,196516,15537,539032,123235,1934666,0,0,0,0,196516,539032,1934666,0,0,0,0
,362,"Madera, CA",78413,351092,27381,417677,106364,2470393,0,0,0,0,351092,417677,2470393,0,0,0,0
,363,"Battle Creek, MI",78393,612521,42024,255863,385681,4751594,0,0,0,0,612521,255863,4751594,0,0,0,0
,364,"Bowling Green, KY",78306,257894,21294,0,94021,1669632,0,0,0,0,257894,0,1669632,0,0,0,0
,365,"Texarkana-Texarkana, TX-AR",78162,406532,26742,0,213687,2182667,0,0,0,0,406532,0,2182667,0,0,0,0
,366,"Lebanon, PA",77086,710105,42854,1478937,287677,4445547,0,0,0,0,710105,1478937,4445547,0,0,0,0
